leaid,leaname,fips,stateabb,ses,meangs,mnenrol,top100
625290,Monroe Elementary,6,CA,-0.735220044,-1.183202863,20.16666603,0
5002790,Burke School District,50,VT,0.557635188,0.695292482,20.1428566,0
4103540,Cove SD 15,41,OR,0.561466648,-0.333367916,20.13414574,0
2100180,Augusta Ind,21,KY,-1.429223866,-0.646528411,20.125,0
5301830,Crescent School District,53,WA,-0.198816993,-0.862506837,20.10526276,0
3605220,Bradford Central School District,36,NY,-0.035492572,-0.556775777,20.09090996,0
5505100,Geneva J4 School District,55,WI,0.708085883,1.04119094,20.08888817,0
616110,Grenada Elementary,6,CA,-0.13926459,-0.775689045,20.07462692,0
2506810,Leverett,25,MA,1.465539358,1.758204496,20.06122398,0
4838100,Round Top-Carmine ISD,48,TX,1.031531725,0.619487555,20.06097603,0
2503720,Clarksburg,25,MA,0.850368028,0.648186972,20.05208397,0
2608880,Chassell Township School District,26,MI,0.798912561,0.039475809,20.05208397,0
3023730,Seeley Lake Elem,30,MT,0.308310514,0.435590329,20.04477692,0
2925080,Phelps Co. R-IIi,29,MO,-0.057656481,0.176044475,20.02173996,0
2603570,Atlanta Community Schools,26,MI,-0.96863567,-0.984872087,20,0
5513470,Seneca School District,55,WI,0.431287723,0.397651403,19.97916603,0
4008790,Covington-Douglas,40,OK,0.347062776,-1.16267613,19.97849464,0
4650670,New Underwood School District 51-3,46,SD,0.356584661,0.005650205,19.97619057,0
4614130,Colome School District 59-1,46,SD,0.60790171,0.512370909,19.97619057,0
630900,Pleasant Grove Joint Union,6,CA,0.814389539,0.08754631,19.95833397,0
4005760,Buffalo,40,OK,0.5235374,-0.951046575,19.92553139,0
3817170,South Prairie 70,38,ND,0.881402044,0.268091584,19.91566277,0
1930870,West Central Comm School District,19,IA,0.773665326,0.926317499,19.9148941,0
3418090,Woodbine,34,NJ,-1.495252011,-0.707629266,19.91139221,0
2700148,Glenville-Emmons School District,27,MN,0.634132114,-0.041529369,19.9052639,0
3023670,Scobey K-12 Schools,30,MT,0.692087596,0.247806072,19.89999962,0
2511940,Wales,25,MA,0.525318116,1.682559955,19.890625,0
4027840,Smithville,40,OK,-0.684957302,-0.189061068,19.87234116,0
4021030,Sharon-Mutual,40,OK,0.835825782,-0.790098528,19.86956596,0
606690,Butteville Union Elementary,6,CA,0.549708975,-0.56291393,19.86363602,0
5001980,Barnet School District,50,VT,0.92386455,0.444342535,19.84523773,0
3000006,Broadus Elem,30,MT,0.584874283,0.591522125,19.83582115,0
904020,Sharon School District,9,CT,1.300557245,0.146116503,19.82432365,0
4825870,Knox City-O'Brien CISD,48,TX,0.098737422,-0.808619265,19.8214283,0
3025470,Superior K-12 Schools,30,MT,-0.089190351,-0.035706947,19.81355858,0
4030030,Tipton,40,OK,-0.128274857,-1.82195277,19.80219841,0
2915390,Hurley R-I,29,MO,-0.103202887,-0.203686177,19.79347801,0
5306000,Oakville School District,53,WA,-0.758558793,-1.310155924,19.78333282,0
2700112,Eagle Valley Public School District,27,MN,-0.036277553,-0.484036863,19.77173996,0
2010920,Pretty Prairie,20,KS,0.716114944,0.612766467,19.75609779,0
3175000,Osceola Public Schools,31,NE,1.087541462,0.264010669,19.74285698,0
4030630,Union City,40,OK,0.720708511,-0.367399403,19.74193573,0
4019890,Middleberg,40,OK,0.955231173,0.123389709,19.73626328,0
5307800,Selkirk School District,53,WA,-0.364959048,0.662835176,19.73333359,0
3606360,Canaseraga Central School District,36,NY,-0.090286881,-0.140749198,19.72727203,0
2008940,Centre,20,KS,0.330925027,0.296971177,19.71951294,0
4818070,Eden CISD,48,TX,0.272801471,-0.522536924,19.71951294,0
3809410,Hettinger 13,38,ND,1.041094585,1.158874126,19.70666695,0
4626490,Gayville-Volin School District 63-1,46,SD,0.748586114,-0.729586767,19.6785717,0
5606090,Weston County School District #7,56,WY,0.741780014,0.397082235,19.67272758,0
3813510,Napoleon 2,38,ND,1.16751225,0.602035852,19.65789413,0
4020460,Moss,40,OK,0.401941913,-0.236667125,19.65591431,0
4824300,Ira ISD,48,TX,0.987097881,0.44941843,19.6511631,0
2006570,Goessel,20,KS,1.250520724,1.074016655,19.64634132,0
2504710,Erving,25,MA,0.126570191,1.086871006,19.64516068,0
3812990,Minnewaukan 5,38,ND,0.154692603,-2.380824407,19.639534,0
4022590,Okarche,40,OK,1.440664001,0.169259274,19.61702156,0
4021360,New Lima,40,OK,-0.209423677,-0.909263518,19.6162796,0
3100023,Maxwell Public Schools,31,NE,1.040226512,-0.549595371,19.60256386,0
3011240,Fort Benton Elem,30,MT,0.931647918,1.104950206,19.59722137,0
4665180,Scotland School District 04-3,46,SD,0.806048254,-0.371110485,19.58333397,0
4811040,Boys Ranch ISD,48,TX,0.247841456,-0.837569573,19.57647133,0
2932490,Zalma R-V,29,MO,-0.90304589,0.054572,19.57608604,0
4220760,Salisbury-Elk Lick SD,42,PA,-0.302479328,0.665408919,19.55913925,0
903960,Scotland School District,9,CT,1.114759061,1.042679121,19.55769157,0
2311310,Msad 33,23,ME,0.175161365,0.384194417,19.53932571,0
2006720,Greensburg,20,KS,0.820664151,0.252832548,19.53086472,0
3625020,Roscoe Central School District,36,NY,0.639578484,-0.342075733,19.515625,0
4004860,Boise City,40,OK,-0.093666844,-0.808092869,19.50537682,0
4838040,Rotan ISD,48,TX,-0.244331918,-0.145665625,19.49382782,0
3001710,Absarokee Elem,30,MT,0.886245549,-0.202904206,19.49230766,0
5513980,Solon Springs School District,55,WI,0.594058625,-0.122778776,19.48936081,0
4841550,Sterling City ISD,48,TX,0.483156892,-0.31235518,19.48780441,0
4007710,Cimarron,40,OK,0.904939721,-1.054311559,19.47826004,0
2703300,Ashby Public School District,27,MN,0.753502707,0.491677116,19.46875,0
4030270,Tupelo,40,OK,-0.235916832,-1.176814631,19.46739197,0
5006690,Putney School District,50,VT,0.656888214,0.378712526,19.46249962,0
4823970,Hunt ISD,48,TX,0.922486753,0.371210795,19.45783043,0
3807850,Glenburn 26,38,ND,0.534475586,0.041791474,19.44047546,0
4022560,Oilton,40,OK,-0.41417728,-0.013453308,19.43478203,0
4014890,Holly Creek,40,OK,-0.529664878,0.009953518,19.42391396,0
3100140,Creek Valley Schools,31,NE,0.56730687,0.616563777,19.42307663,0
2510800,Shutesbury,25,MA,1.063293969,1.942536424,19.40983582,0
400910,Ash Fork Joint Unified District,4,AZ,-1.221532778,-0.469361843,19.40449524,0
3001980,Amsterdam Elem,30,MT,1.512869036,1.278135966,19.39583397,0
4032130,Webbers Falls,40,OK,-0.489233104,-1.561346749,19.39361763,0
3103440,Bancroft-Rosalie Comm Schools,31,NE,0.636393072,0.053354825,19.37179565,0
3004380,Boulder Elem,30,MT,-0.008747033,0.537978231,19.36111069,0
642900,Winship-Robbins,6,CA,-0.461917747,-1.497647089,19.3150692,0
2910020,Community R-Vi,29,MO,0.476480016,-0.749452417,19.28260803,0
4822650,Hart ISD,48,TX,-0.573240464,-2.120734452,19.2674427,0
4019620,Medford,40,OK,0.650215785,-0.40197947,19.26666641,0
3010230,Fair-Mont-Egan Elem,30,MT,1.072589952,0.418373407,19.265625,0
4614100,Colman-Egan School District 50-5,46,SD,0.613696907,-0.008306046,19.26190567,0
2512300,Wellfleet,25,MA,0.563873132,2.143982296,19.25,0
3173500,Mc Cool Junction Public Schs,31,NE,0.853192506,0.372241134,19.23077011,0
2923190,South Holt Co. R-I,29,MO,0.48683694,0.417450959,19.21739197,0
2703540,Badger Public School District,27,MN,0.47407767,0.507327934,19.19791603,0
4655710,Plankinton School District 01-1,46,SD,0.750953104,0.332056583,19.17721558,0
3007830,Culbertson Elem,30,MT,1.026882664,-0.668626837,19.16666603,0
2906000,Linn Co. R-I,29,MO,-0.062445848,-0.286892221,19.16304398,0
1741600,West Lincoln-Broadwell ESD 92,17,IL,1.082641628,0.869277787,19.16304398,0
4611280,Castlewood School District 28-1,46,SD,0.888062171,0.722108942,19.1428566,0
3626640,Shelter Island Union Free School District,36,NY,1.751224733,0.885332543,19.13333321,0
4003930,Bennington,40,OK,-0.385860691,-0.776413252,19.12765884,0
2306610,Hope School Department,23,ME,0.76591623,2.153148442,19.11249924,0
624630,Merced River Union Elementary,6,CA,0.089575327,-1.588588208,19.11111069,0
4845210,Westbrook ISD,48,TX,0.455082257,-0.57814697,19.09876633,0
4808520,Aquilla ISD,48,TX,0.440060576,-0.577824209,19.0930233,0
4820370,Garner ISD,48,TX,0.672954838,0.062079964,19.07228851,0
2922980,Adair Co. R-I,29,MO,0.011276232,-0.106992618,19.05434799,0
4838610,Saltillo ISD,48,TX,-0.435065136,0.110042074,19.04999924,0
2009930,Ness City,20,KS,0.689414038,-0.747213782,19.04761887,0
4833270,Nursery ISD,48,TX,1.0201164,-0.645952581,19.04545403,0
2926400,Richland R-I,29,MO,-0.680674348,0.998240685,19.04395676,0
2712180,Fisher Public School District,27,MN,0.732072672,0.987771667,19.04166603,0
805880,Norwood School District No. R-2J,8,CO,0.64338821,0.388005175,19.02702713,0
4003300,Asher,40,OK,0.024530261,-0.879117777,19.01075363,0
4024330,Pleasant Grove,40,OK,0.078756306,-1.178791183,19,0
4015750,Jennings,40,OK,-0.236323062,-0.970193949,19,0
600042,Warner Unified,6,CA,-0.616927679,-1.803629053,18.96923065,0
2718360,Lyle Public School District,27,MN,0.611242362,-0.276132162,18.96875,0
5008400,Waitsfield School District,50,VT,1.293307646,1.778073766,18.96491241,0
615150,Geyserville Unified,6,CA,0.959037875,-0.751876872,18.95890427,0
1928020,Tri-County Comm School District,19,IA,-0.14768297,-0.536252653,18.95744705,0
4003660,Battiest,40,OK,-0.443440381,0.357297526,18.94680786,0
1703270,Albers SD 63,17,IL,1.147766888,1.762692617,18.92553139,0
5516860,Winter School District,55,WI,-0.691085196,-0.116959421,18.90109825,0
5511880,Plum City School District,55,WI,0.7458679,0.712837872,18.88541603,0
3404050,Eagleswood Township,34,NJ,0.948013057,0.769859171,18.87272644,0
3025130,Centerville Elem,30,MT,0.747558964,0.555184497,18.86111069,0
3905009,Bloomfield-Mespo Local,39,OH,0.508739473,0.866458463,18.82795715,0
4810440,Bloomburg ISD,48,TX,-0.347305931,-0.43764968,18.8214283,0
2925170,Pilot Grove C-4,29,MO,0.466845538,-0.320493711,18.80434799,0
4818030,Ector ISD,48,TX,0.365287383,-0.095341039,18.8023262,0
803420,Dolores County School District Re-2J,8,CO,0.16713684,-0.59918883,18.79411697,0
3814340,Northwood 129,38,ND,1.195762789,0.843415955,18.77380943,0
4032880,Wilson,40,OK,0.356472755,-2.100701285,18.76404572,0
2923310,Otterville R-Vi,29,MO,0.097722021,0.651647711,18.75555611,0
4003540,Banner,40,OK,1.073310557,0.414535419,18.7553196,0
4641520,Lemmon School District 52-2,46,SD,0.440289385,0.091471499,18.73809433,0
2717010,Kelliher Public School District,27,MN,-0.09624234,-0.238921694,18.72340393,0
3175930,Randolph Public Schools,31,NE,1.044107109,0.753450095,18.71794891,0
2906170,Bunker R-IIi,29,MO,-1.049973756,-0.431842058,18.70652199,0
611550,Ducor Union Elementary,6,CA,-1.025369966,-1.972622343,18.70422554,0
4104530,Echo SD 5,41,OR,-0.476680397,-1.097584958,18.70370293,0
1600010,Whitepine Jt School District,16,ID,0.180259785,-0.002267019,18.69512177,0
3403960,Downe Township,34,NJ,0.004108481,-0.879668173,18.69230843,0
1602310,Murtaugh Joint District,16,ID,0.44769334,-0.163491763,18.6875,0
4822350,Happy ISD,48,TX,0.426770528,0.75222647,18.6867466,0
3904747,Vanlue Local,39,OH,1.046813376,0.107046633,18.66315842,0
4834680,Petersburg ISD,48,TX,-0.171534091,-0.779082216,18.6627903,0
4029100,Stuart,40,OK,0.547464722,-0.914494306,18.64893532,0
3800040,Dakota Prairie 1,38,ND,0.816158996,0.529876178,18.64772797,0
4604270,Avon School District 04-1,46,SD,0.741292473,1.077342985,18.6428566,0
3009840,Elysian Elem,30,MT,0.255020992,0.620661154,18.61111069,0
805580,Mcclave School District No. Re-2,8,CO,0.160764371,0.217377277,18.61111069,0
4810860,Borden County ISD,48,TX,1.206829071,1.201851903,18.60256386,0
4025590,Red Oak,40,OK,-0.11001093,-1.007017841,18.59139824,0
3000098,Chester-Joplin-Inverness El,30,MT,0.617462932,0.635792229,18.55555534,0
2904110,Avilla R-Xiii,29,MO,0.320444603,-0.384226856,18.52173996,0
4006240,Calumet,40,OK,0.317993545,-0.604359063,18.52127647,0
616560,Happy Valley Elementary,6,CA,1.736299856,1.586183481,18.51851845,0
4837470,Roby CISD,48,TX,0.021880134,-0.308228954,18.51807213,0
4013200,Grandfield,40,OK,-0.495737101,-1.044169525,18.51648331,0
1925620,Seymour Comm School District,19,IA,-0.486412165,0.076148086,18.50526237,0
2629130,Posen Consolidated School District,26,MI,-0.006570028,-0.752993148,18.5,0
3025320,Sunburst K-12 Schools,30,MT,0.78512861,0.839220281,18.5,0
3414730,Sea Girt Borough,34,NJ,1.725590743,2.545888607,18.49350739,0
600009,Cuyama Joint Unified,6,CA,-0.037609439,-2.21609647,18.48648643,0
3412030,Ocean Gate,34,NJ,0.023494308,0.679237479,18.4642849,0
4626970,Gettysburg School District 53-1,46,SD,0.851289609,0.880796434,18.45238113,0
2009480,Marais Des Cygnes Valley,20,KS,-0.65345397,0.542914296,18.45121956,0
2740680,Truman Public School District,27,MN,0.685936078,-0.14641645,18.44827652,0
5500180,Alma School District,55,WI,0.644514182,0.190451139,18.4375,0
3100125,Diller-Odell Public Schools,31,NE,0.638943911,1.066738508,18.41025734,0
3608610,Crown Point Central School District,36,NY,-0.102140305,-0.005609797,18.40625,0
2300062,East Machias School Department,23,ME,-0.172940542,-0.143028245,18.39999962,0
3100089,Palmer Public Schools,31,NE,0.266899212,-0.457178708,18.39743614,0
2922500,Niangua R-V,29,MO,-0.573753666,-0.561198801,18.39130402,0
3800390,North Star 10,38,ND,0.449573352,0.852900556,18.38235283,0
4836510,Rankin ISD,48,TX,1.02741957,-0.854153906,18.37647057,0
4827270,Leveretts Chapel ISD,48,TX,-0.012215585,-0.274906855,18.36470604,0
3011820,Gardiner Elem,30,MT,1.090135835,1.426648732,18.36111069,0
2105460,Southgate Independent,21,KY,0.002688738,-0.13973852,18.35416603,0
4838910,San Isidro ISD,48,TX,-0.177773025,-0.052398185,18.34146309,0
1731560,CCSD 204,17,IL,0.449691162,0.040117525,18.34042549,0
4008730,Cottonwood,40,OK,-0.050817901,1.23194731,18.33695602,0
631400,Potter Valley Community Unified,6,CA,0.541644756,-1.695391548,18.31746101,0
4820100,Ft Davis ISD,48,TX,0.832800942,-0.425541807,18.31645584,0
1706840,Braceville SD 75,17,IL,-0.415956359,-0.082821409,18.30952454,0
3100096,Friend Public Schools,31,NE,0.998489533,-0.233659097,18.29487228,0
1903630,Andrew Comm School District,19,IA,0.553725847,-0.166794601,18.29166603,0
620520,Lagunitas Elementary,6,CA,1.585975531,-1.038795441,18.29090881,0
4006960,Cement,40,OK,-0.14856703,-1.134031883,18.2857151,0
4029520,Tannehill,40,OK,0.863636436,-1.20190682,18.27777863,0
3631080,Westport Central School District,36,NY,0.100795686,0.877131085,18.27692223,0
2920280,Marion Co. R-II,29,MO,0.339807065,0.397897166,18.25,0
639720,Trinidad Union Elementary,6,CA,0.203522527,0.068552687,18.25,0
4023190,Osage,40,OK,1.021355984,-1.111798576,18.2446804,0
4013650,Hammon,40,OK,0.095355049,-0.532714571,18.21505356,0
3631860,Wyoming Central School District,36,NY,0.645909887,0.611425931,18.21212196,0
1706600,Scott-Morgan CUSD 2,17,IL,0.055378983,-0.59161638,18.20430183,0
2302730,Baileyville School Department,23,ME,-0.427680357,-0.248592928,18.17582512,0
618120,Hydesville Elementary,6,CA,0.681559638,-0.145765066,18.16438293,0
2009090,Madison-Virgil,20,KS,-0.221208191,0.494291072,18.1428566,0
3605670,Brookfield Central School District,36,NY,0.150190947,-0.116335144,18.1428566,0
1720790,Kansas CUSD 3,17,IL,0.04293819,-0.977629907,18.13483238,0
4808460,Anton ISD,48,TX,-0.645618149,-1.188124553,18.13095284,0
4011040,Erick,40,OK,-0.051631795,-0.383704873,18.12903214,0
4622410,Estelline School District 28-2,46,SD,0.789173175,0.201350339,18.12345695,0
3100141,Emerson-Hubbard Public Schools,31,NE,0.468010939,0.305990522,18.10389519,0
621180,Latrobe,6,CA,1.551758982,1.789203971,18.09722137,0
3172150,Humphrey Public Schools,31,NE,0.912970025,0.676632012,18.08974266,0
1734620,Rondout SD 72,17,IL,2.002923072,1.688246953,18.08888817,0
4832220,Nazareth ISD,48,TX,1.050092391,1.677571319,18.07500076,0
3401140,Avon Borough,34,NJ,1.48130685,2.508908913,18.07500076,0
1927240,Stanton Comm School District,19,IA,0.974717531,0.652841334,18.07368469,0
2004140,Bucklin,20,KS,0.432686104,-0.375810032,18.0714283,0
4830780,Milford ISD,48,TX,-0.182152259,-0.20222956,18.069767,0
4820520,Gause ISD,48,TX,0.194828073,-0.057672716,18.04878044,0
1911040,Essex Comm School District,19,IA,0.316878787,0.114931297,18.04444504,0
1730870,Patoka CUSD 100,17,IL,-0.180448728,-1.368098469,18.04347801,0
5511550,Beecher-Dunbar-Pembine School District,55,WI,-0.164910069,0.131821372,18.04255295,0
401650,Canon Elementary District,4,AZ,-0.967245055,-0.670494905,18.03750038,0
4822140,Hallsburg ISD,48,TX,0.280495543,0.155039943,18.0338974,0
2922770,North Harrison R-IIi,29,MO,0.232790062,0.434953112,18.03260803,0
3409480,Mannington Township,34,NJ,0.363747034,0.929642854,18.02499962,0
1601680,Kendrick Joint District,16,ID,-0.080031558,0.284072022,18.02409554,0
4622500,Ethan School District 17-1,46,SD,1.172312752,1.519634363,18.02380943,0
5514880,Tigerton School District,55,WI,0.058805345,-0.100685184,17.97916603,0
2912930,Golden City R-IIi,29,MO,-0.56098877,-0.144939889,17.97826004,0
4832490,New Home ISD,48,TX,0.846749541,0.610289795,17.97590446,0
4013290,Granite,40,OK,-0.136428172,-0.348150671,17.96703339,0
5008640,Waterford School District,50,VT,1.034690803,1.08511233,17.96249962,0
3170220,Elwood Public Schools,31,NE,0.789947806,-0.171846691,17.96153831,0
4000013,Timberlake,40,OK,0.366441092,-0.634716134,17.9418602,0
2931230,Richwoods R-VII,29,MO,-1.352908773,-0.59638381,17.93478203,0
2509390,Pelham,25,MA,1.466045394,2.313334887,17.93220329,0
5008130,Troy School District,50,VT,-0.016067551,-0.808820479,17.90476227,0
4111760,St Paul SD 45,41,OR,0.993099331,-0.852275507,17.89999962,0
3301560,Ashland School District,33,NH,0.062638972,0.81846813,17.89772797,0
4840470,Slidell ISD,48,TX,0.879869062,-0.097471638,17.89411736,0
4026250,Rocky Mountain,40,OK,-0.094724995,0.616798736,17.88297844,0
405220,Mohawk Valley Elementary District,4,AZ,-0.100217315,-1.225099412,17.88043404,0
1732490,Prairie Du Rocher CCSD 134,17,IL,0.133483008,-0.507748058,17.87096786,0
3804560,Griggs County Central 18,38,ND,0.838362982,0.78288817,17.86249924,0
3010210,Fairview Elem,30,MT,0.579258072,0.010589393,17.84057999,0
2600014,Ewen-Trout Creek Consolidated School District,26,MI,-0.174350382,-0.2160091,17.8372097,0
4026640,South Coffeyville,40,OK,0.272324704,-1.075278957,17.83098602,0
4019260,Mason,40,OK,0.179589757,-1.903126461,17.82608604,0
2508530,New Salem-Wendell,25,MA,0.716163141,2.012358035,17.8214283,0
3025500,Swan River Elem,30,MT,0.298934339,1.080465776,17.81944466,0
5501530,North Lakeland School District,55,WI,0.811634039,1.256923412,17.8125,0
4112990,Wallowa SD 12,41,OR,-0.453548759,-0.281300109,17.80487823,0
2512690,Westhampton,25,MA,1.386838438,2.086263239,17.79032326,0
4821090,Goodrich ISD,48,TX,-1.066358146,-1.499116993,17.7857151,0
2005550,Dighton,20,KS,0.45997531,1.182526062,17.78048706,0
4844910,Wellman-Union CISD,48,TX,-0.001137464,-0.067959485,17.77108383,0
1600900,Dietrich District,16,ID,0.494000349,0.391893052,17.76829338,0
4029886,Mountain View-Gotebo,40,OK,-0.290862362,1.043410958,17.7553196,0
626070,Mountain Elementary,6,CA,1.475992949,1.362729382,17.75,0
3819260,Warwick 29,38,ND,-0.664903067,-3.425232591,17.74390221,0
3104140,Bloomfield Community Schools,31,NE,0.658907482,1.067849707,17.7435894,0
3402700,Cape May City,34,NJ,0.487563834,0.436482705,17.73999977,0
601890,Alexander Valley Union Elementary,6,CA,1.398517065,0.797200654,17.73999977,0
4663360,Rosholt School District 54-4,46,SD,0.757523051,0.007658326,17.73749924,0
